#(dyne/cm2)	(K)	(cm2/s)
Pressure	Temp	Kzz
3.987127E+00	2.295280E+02	2.804516E+07
4.007378E+00	2.295280E+02	2.797421E+07
4.027731E+00	2.295280E+02	2.790344E+07
4.048188E+00	2.295280E+02	2.783285E+07
4.068749E+00	2.295280E+02	2.776243E+07
4.089415E+00	2.295280E+02	2.769220E+07
4.110185E+00	2.295280E+02	2.762214E+07
4.131061E+00	2.295280E+02	2.755226E+07
4.152043E+00	2.295280E+02	2.748256E+07
4.173131E+00	2.295280E+02	2.741303E+07
4.194327E+00	2.295280E+02	2.734368E+07
4.215630E+00	2.295280E+02	2.727450E+07
4.237041E+00	2.295280E+02	2.720550E+07
4.258562E+00	2.295280E+02	2.713667E+07
4.280191E+00	2.295280E+02	2.706802E+07
4.301930E+00	2.295280E+02	2.699954E+07
4.323780E+00	2.295280E+02	2.693123E+07
4.345741E+00	2.295280E+02	2.686310E+07
4.367813E+00	2.295280E+02	2.679514E+07
4.389997E+00	2.295280E+02	2.672735E+07
4.412294E+00	2.295280E+02	2.665973E+07
4.434704E+00	2.295280E+02	2.659229E+07
4.457229E+00	2.295280E+02	2.652501E+07
4.479867E+00	2.295280E+02	2.645791E+07
4.502621E+00	2.295280E+02	2.639097E+07
4.525490E+00	2.295280E+02	2.632420E+07
4.548475E+00	2.295280E+02	2.625761E+07
4.571577E+00	2.295280E+02	2.619118E+07
4.594796E+00	2.295280E+02	2.612492E+07
4.618133E+00	2.295280E+02	2.605882E+07
4.641589E+00	2.295280E+02	2.599290E+07
4.665164E+00	2.295280E+02	2.592714E+07
4.688858E+00	2.295280E+02	2.586155E+07
4.712673E+00	2.295280E+02	2.579612E+07
4.736609E+00	2.295280E+02	2.573086E+07
4.760667E+00	2.295280E+02	2.566576E+07
4.784846E+00	2.295280E+02	2.560083E+07
4.809149E+00	2.295280E+02	2.553606E+07
4.833575E+00	2.295280E+02	2.547146E+07
4.858125E+00	2.295280E+02	2.540702E+07
4.882799E+00	2.295280E+02	2.534274E+07
4.907599E+00	2.295280E+02	2.527863E+07
4.932525E+00	2.295280E+02	2.521467E+07
4.957578E+00	2.295280E+02	2.515088E+07
4.982757E+00	2.295280E+02	2.508726E+07
5.008065E+00	2.295280E+02	2.502379E+07
5.033501E+00	2.295280E+02	2.496048E+07
5.059067E+00	2.295280E+02	2.489733E+07
5.084762E+00	2.295280E+02	2.483435E+07
5.110588E+00	2.295280E+02	2.477152E+07
5.136545E+00	2.295280E+02	2.470885E+07
5.162633E+00	2.295280E+02	2.464634E+07
5.188855E+00	2.295280E+02	2.458398E+07
5.215209E+00	2.295280E+02	2.452179E+07
5.241697E+00	2.295280E+02	2.445975E+07
5.268320E+00	2.295280E+02	2.439787E+07
5.295078E+00	2.295280E+02	2.433615E+07
5.321972E+00	2.295280E+02	2.427458E+07
5.349003E+00	2.295280E+02	2.421317E+07
5.376171E+00	2.295280E+02	2.415191E+07
5.403477E+00	2.295280E+02	2.409081E+07
5.430921E+00	2.295280E+02	2.402986E+07
5.458505E+00	2.295280E+02	2.396907E+07
5.486229E+00	2.295280E+02	2.390843E+07
5.514094E+00	2.295280E+02	2.384794E+07
5.542100E+00	2.295280E+02	2.378761E+07
5.570249E+00	2.295280E+02	2.372743E+07
5.598540E+00	2.295280E+02	2.366740E+07
5.626976E+00	2.295280E+02	2.360753E+07
5.655555E+00	2.295280E+02	2.354780E+07
5.684280E+00	2.295280E+02	2.348823E+07
5.713151E+00	2.295280E+02	2.342881E+07
5.742168E+00	2.295280E+02	2.336954E+07
5.771333E+00	2.295280E+02	2.331041E+07
5.800646E+00	2.295280E+02	2.325144E+07
5.830108E+00	2.295280E+02	2.319262E+07
5.859719E+00	2.295280E+02	2.313394E+07
5.889481E+00	2.295280E+02	2.307542E+07
5.919394E+00	2.295280E+02	2.301704E+07
5.949459E+00	2.295280E+02	2.295881E+07
5.979676E+00	2.295280E+02	2.290072E+07
6.010047E+00	2.295280E+02	2.284279E+07
6.040573E+00	2.295280E+02	2.278500E+07
6.071253E+00	2.295280E+02	2.272735E+07
6.102089E+00	2.295280E+02	2.266986E+07
6.133082E+00	2.295280E+02	2.261250E+07
6.164232E+00	2.295280E+02	2.255530E+07
6.195541E+00	2.295280E+02	2.249823E+07
6.227008E+00	2.295280E+02	2.244132E+07
6.258635E+00	2.295280E+02	2.238454E+07
6.290423E+00	2.295280E+02	2.232791E+07
6.322373E+00	2.295280E+02	2.227142E+07
6.354484E+00	2.295280E+02	2.221508E+07
6.386759E+00	2.295280E+02	2.215888E+07
6.419198E+00	2.295280E+02	2.210282E+07
6.451801E+00	2.295280E+02	2.204690E+07
6.484570E+00	2.295280E+02	2.199112E+07
6.517506E+00	2.295280E+02	2.193549E+07
6.550608E+00	2.295280E+02	2.187999E+07
6.583879E+00	2.295280E+02	2.182464E+07
6.617319E+00	2.295280E+02	2.176943E+07
6.650929E+00	2.295280E+02	2.171435E+07
6.684709E+00	2.295280E+02	2.165942E+07
6.718661E+00	2.295280E+02	2.160462E+07
6.752785E+00	2.295280E+02	2.154996E+07
6.787083E+00	2.295280E+02	2.149545E+07
6.821555E+00	2.295280E+02	2.144106E+07
6.856202E+00	2.295280E+02	2.138682E+07
6.891025E+00	2.295280E+02	2.133271E+07
6.926025E+00	2.295280E+02	2.127874E+07
6.961203E+00	2.295280E+02	2.122491E+07
6.996559E+00	2.295280E+02	2.117122E+07
7.032095E+00	2.295280E+02	2.111765E+07
7.067811E+00	2.295280E+02	2.106423E+07
7.103709E+00	2.295280E+02	2.101094E+07
7.139789E+00	2.295280E+02	2.095778E+07
7.176052E+00	2.295280E+02	2.090476E+07
7.212500E+00	2.295280E+02	2.085188E+07
7.249132E+00	2.295280E+02	2.079912E+07
7.285951E+00	2.295280E+02	2.074650E+07
7.322957E+00	2.295280E+02	2.069402E+07
7.360150E+00	2.295280E+02	2.064166E+07
7.397533E+00	2.295280E+02	2.058944E+07
7.435105E+00	2.295280E+02	2.053735E+07
7.472869E+00	2.295280E+02	2.048540E+07
7.510824E+00	2.295280E+02	2.043357E+07
7.548972E+00	2.295280E+02	2.038187E+07
7.587313E+00	2.295280E+02	2.033031E+07
7.625849E+00	2.295280E+02	2.027888E+07
7.664582E+00	2.295280E+02	2.022757E+07
7.703510E+00	2.295280E+02	2.017640E+07
7.742637E+00	2.295280E+02	2.012536E+07
7.781962E+00	2.295280E+02	2.007444E+07
7.821487E+00	2.295280E+02	2.002366E+07
7.861213E+00	2.295280E+02	1.997300E+07
7.901140E+00	2.295280E+02	1.992247E+07
7.941270E+00	2.295280E+02	1.987207E+07
7.981605E+00	2.295280E+02	1.982179E+07
8.022144E+00	2.295280E+02	1.977165E+07
8.062888E+00	2.295280E+02	1.972163E+07
8.103840E+00	2.295280E+02	1.967173E+07
8.145000E+00	2.295280E+02	1.962196E+07
8.186369E+00	2.295280E+02	1.957232E+07
8.227948E+00	2.295280E+02	1.952281E+07
8.269738E+00	2.295280E+02	1.947342E+07
8.311740E+00	2.295280E+02	1.942415E+07
8.353956E+00	2.295280E+02	1.937501E+07
8.396386E+00	2.295280E+02	1.932599E+07
8.439032E+00	2.295280E+02	1.927710E+07
8.481894E+00	2.295280E+02	1.922833E+07
8.524974E+00	2.295280E+02	1.917969E+07
8.568273E+00	2.295280E+02	1.913116E+07
8.611792E+00	2.295280E+02	1.908276E+07
8.655531E+00	2.295280E+02	1.903449E+07
8.699493E+00	2.295280E+02	1.898633E+07
8.743678E+00	2.295280E+02	1.893830E+07
8.788088E+00	2.295280E+02	1.889039E+07
8.832723E+00	2.295280E+02	1.884260E+07
8.877585E+00	2.295280E+02	1.879493E+07
8.922674E+00	2.295280E+02	1.874738E+07
8.967993E+00	2.295280E+02	1.869995E+07
9.013542E+00	2.295280E+02	1.865264E+07
9.059322E+00	2.295280E+02	1.860545E+07
9.105335E+00	2.295280E+02	1.855838E+07
9.151581E+00	2.295280E+02	1.851143E+07
9.198063E+00	2.295280E+02	1.846460E+07
9.244780E+00	2.295280E+02	1.841788E+07
9.291735E+00	2.295280E+02	1.837129E+07
9.338928E+00	2.295280E+02	1.832481E+07
9.386361E+00	2.295280E+02	1.827845E+07
9.434035E+00	2.295280E+02	1.823221E+07
9.481951E+00	2.295280E+02	1.818608E+07
9.530110E+00	2.295280E+02	1.814007E+07
9.578514E+00	2.295280E+02	1.809418E+07
9.627164E+00	2.295280E+02	1.804841E+07
9.676060E+00	2.295280E+02	1.800275E+07
9.725206E+00	2.295280E+02	1.795720E+07
9.774600E+00	2.295280E+02	1.791177E+07
9.824246E+00	2.295280E+02	1.786646E+07
9.874144E+00	2.295280E+02	1.782126E+07
9.924295E+00	2.295280E+02	1.777617E+07
9.974701E+00	2.295280E+02	1.773120E+07
1.002536E+01	2.295280E+02	1.768634E+07
1.007628E+01	2.295280E+02	1.764160E+07
1.012746E+01	2.295280E+02	1.759696E+07
1.017890E+01	2.295280E+02	1.755245E+07
1.023060E+01	2.295280E+02	1.750804E+07
1.028256E+01	2.295280E+02	1.746375E+07
1.033478E+01	2.295280E+02	1.741957E+07
1.038728E+01	2.295280E+02	1.737550E+07
1.044003E+01	2.295280E+02	1.733154E+07
1.049306E+01	2.295280E+02	1.728769E+07
1.054635E+01	2.295280E+02	1.724395E+07
1.059992E+01	2.295280E+02	1.720033E+07
1.065376E+01	2.295280E+02	1.715681E+07
1.070787E+01	2.295280E+02	1.711341E+07
1.076225E+01	2.295280E+02	1.707011E+07
1.081691E+01	2.295280E+02	1.702693E+07
1.087185E+01	2.295280E+02	1.698385E+07
1.092707E+01	2.295280E+02	1.694089E+07
1.098257E+01	2.295280E+02	1.689803E+07
1.103835E+01	2.295280E+02	1.685528E+07
1.109442E+01	2.295280E+02	1.681263E+07
1.115077E+01	2.295280E+02	1.677010E+07
1.120740E+01	2.295280E+02	1.672767E+07
1.126432E+01	2.295280E+02	1.668535E+07
1.132154E+01	2.295279E+02	1.664314E+07
1.137904E+01	2.295279E+02	1.660104E+07
1.143683E+01	2.295278E+02	1.655904E+07
1.149492E+01	2.295278E+02	1.651715E+07
1.155331E+01	2.295277E+02	1.647536E+07
1.161199E+01	2.295276E+02	1.643368E+07
1.167096E+01	2.295276E+02	1.639210E+07
1.173024E+01	2.295275E+02	1.635063E+07
1.178982E+01	2.295275E+02	1.630927E+07
1.184970E+01	2.295274E+02	1.626801E+07
1.190989E+01	2.295274E+02	1.622685E+07
1.197038E+01	2.295273E+02	1.618580E+07
1.203117E+01	2.295273E+02	1.614485E+07
1.209228E+01	2.295272E+02	1.610401E+07
1.215370E+01	2.295272E+02	1.606326E+07
1.221543E+01	2.295271E+02	1.602263E+07
