#(dyne/cm2)	(K)	(cm2/s)
Pressure	Temp	Kzz
8.627237E+07	1.639204E+03	1.000000E+06
9.076446E+07	1.660238E+03	1.000000E+06
9.549045E+07	1.681450E+03	1.000000E+06
1.004625E+08	1.702843E+03	1.000000E+06
1.056935E+08	1.724416E+03	1.000000E+06
1.111968E+08	1.746168E+03	1.000000E+06
1.169866E+08	1.768100E+03	1.000000E+06
1.230780E+08	1.790211E+03	1.000000E+06
1.294865E+08	1.812503E+03	1.000000E+06
1.362287E+08	1.834973E+03	1.000000E+06
1.433219E+08	1.857624E+03	1.000000E+06
1.507845E+08	1.880454E+03	1.000000E+06
1.586357E+08	1.903465E+03	1.000000E+06
1.668956E+08	1.926653E+03	1.000000E+06
1.755856E+08	1.950024E+03	1.000000E+06
1.847281E+08	1.973572E+03	1.000000E+06
1.943467E+08	1.997302E+03	1.000000E+06
2.044661E+08	2.021209E+03	1.000000E+06
2.151123E+08	2.045299E+03	1.000000E+06
2.263130E+08	2.069565E+03	1.000000E+06
2.380968E+08	2.094014E+03	1.000000E+06
2.504942E+08	2.118640E+03	1.000000E+06
2.635371E+08	2.143449E+03	1.000000E+06
2.772591E+08	2.168433E+03	1.000000E+06
2.916956E+08	2.193602E+03	1.000000E+06
3.068838E+08	2.218946E+03	1.000000E+06
3.228628E+08	2.244474E+03	1.000000E+06
3.396739E+08	2.270177E+03	1.000000E+06
3.573602E+08	2.296065E+03	1.000000E+06
3.759675E+08	2.322127E+03	1.000000E+06
3.955436E+08	2.348374E+03	1.000000E+06
4.161391E+08	2.374796E+03	1.000000E+06
4.378069E+08	2.401403E+03	1.000000E+06
4.606029E+08	2.428183E+03	1.000000E+06
4.845859E+08	2.455150E+03	1.000000E+06
5.098176E+08	2.482290E+03	1.000000E+06
5.363631E+08	2.509616E+03	1.000000E+06
5.642908E+08	2.537115E+03	1.000000E+06
5.936727E+08	2.564801E+03	1.000000E+06
6.245845E+08	2.592659E+03	1.000000E+06
6.571058E+08	2.620704E+03	1.000000E+06
6.913204E+08	2.648922E+03	1.000000E+06
7.273165E+08	2.677327E+03	1.000000E+06
7.651869E+08	2.705903E+03	1.000000E+06
8.050292E+08	2.734668E+03	1.000000E+06
8.469460E+08	2.763603E+03	1.000000E+06
8.910453E+08	2.792728E+03	1.000000E+06
9.374409E+08	2.822023E+03	1.000000E+06
9.862522E+08	2.851507E+03	1.000000E+06
1.037605E+09	2.881161E+03	1.000000E+06
1.091632E+09	2.911004E+03	1.000000E+06
1.148472E+09	2.941017E+03	1.000000E+06
1.208271E+09	2.971220E+03	1.000000E+06
1.271184E+09	3.001593E+03	1.000000E+06
1.337373E+09	3.032155E+03	1.000000E+06
1.407008E+09	3.062887E+03	1.000000E+06
1.480269E+09	3.093809E+03	1.000000E+06
1.557345E+09	3.124900E+03	1.000000E+06
1.638434E+09	3.156181E+03	1.000000E+06
1.723745E+09	3.187632E+03	1.000000E+06
1.813498E+09	3.219272E+03	1.000000E+06
1.907924E+09	3.251083E+03	1.000000E+06
2.007267E+09	3.283082E+03	1.000000E+06
2.111783E+09	3.315253E+03	1.000000E+06
2.221741E+09	3.347611E+03	1.000000E+06
2.337424E+09	3.380141E+03	1.000000E+06
2.459130E+09	3.412858E+03	1.000000E+06
2.587174E+09	3.445748E+03	1.000000E+06
2.721885E+09	3.478825E+03	1.000000E+06
2.863610E+09	3.512074E+03	1.000000E+06
3.012714E+09	3.545510E+03	1.000000E+06
3.169582E+09	3.579119E+03	1.000000E+06
3.334618E+09	3.612914E+03	1.000000E+06
3.508247E+09	3.646882E+03	1.000000E+06
3.690917E+09	3.681037E+03	1.000000E+06
3.883098E+09	3.715365E+03	1.000000E+06
4.085286E+09	3.749878E+03	1.000000E+06
4.298001E+09	3.784566E+03	1.000000E+06
4.521792E+09	3.819438E+03	1.000000E+06
4.757236E+09	3.854486E+03	1.000000E+06
5.004939E+09	3.889717E+03	1.000000E+06
5.265540E+09	3.925125E+03	1.000000E+06
5.539709E+09	3.960715E+03	1.000000E+06
5.828155E+09	3.996482E+03	1.000000E+06
6.131619E+09	4.032432E+03	1.000000E+06
6.450884E+09	4.068559E+03	1.000000E+06
6.786773E+09	4.104868E+03	1.000000E+06
7.140151E+09	4.141354E+03	1.000000E+06
7.511929E+09	4.178022E+03	1.000000E+06
7.903066E+09	4.214868E+03	1.000000E+06
8.314568E+09	4.251895E+03	1.000000E+06
8.747496E+09	4.289101E+03	1.000000E+06
9.202967E+09	4.326487E+03	1.000000E+06
9.682153E+09	4.364052E+03	1.000000E+06
1.018629E+10	4.401797E+03	1.000000E+06
1.071668E+10	4.439723E+03	1.000000E+06
1.127468E+10	4.477827E+03	1.000000E+06
1.186174E+10	4.516112E+03	1.000000E+06
1.247936E+10	4.554575E+03	1.000000E+06
1.312915E+10	4.593220E+03	1.000000E+06
1.381276E+10	4.632042E+03	1.000000E+06
1.453198E+10	4.671047E+03	1.000000E+06
1.528864E+10	4.710228E+03	1.000000E+06
1.608469E+10	4.749592E+03	1.000000E+06
1.692220E+10	4.789133E+03	1.000000E+06
1.780332E+10	4.828857E+03	1.000000E+06
1.873032E+10	4.868756E+03	1.000000E+06
1.970558E+10	4.908840E+03	1.000000E+06
2.073162E+10	4.949099E+03	1.000000E+06
2.181109E+10	4.989542E+03	1.000000E+06
2.294676E+10	5.030160E+03	1.000000E+06
2.414157E+10	5.070963E+03	1.000000E+06
2.539859E+10	5.111939E+03	1.000000E+06
2.672106E+10	5.153102E+03	1.000000E+06
2.811239E+10	5.194438E+03	1.000000E+06
2.957617E+10	5.235961E+03	1.000000E+06
3.111616E+10	5.277656E+03	1.000000E+06
3.273634E+10	5.319538E+03	1.000000E+06
3.444087E+10	5.361592E+03	1.000000E+06
3.623416E+10	5.403834E+03	1.000000E+06
3.812083E+10	5.446247E+03	1.000000E+06
4.010573E+10	5.488849E+03	1.000000E+06
4.219398E+10	5.531621E+03	1.000000E+06
4.439097E+10	5.574583E+03	1.000000E+06
4.670234E+10	5.617713E+03	1.000000E+06
4.913407E+10	5.661035E+03	1.000000E+06
5.169242E+10	5.704525E+03	1.000000E+06
5.438397E+10	5.748206E+03	1.000000E+06
5.721568E+10	5.792055E+03	1.000000E+06
6.019482E+10	5.836096E+03	1.000000E+06
6.332908E+10	5.880304E+03	1.000000E+06
6.662655E+10	5.924705E+03	1.000000E+06
7.009570E+10	5.969272E+03	1.000000E+06
7.374549E+10	6.014033E+03	1.000000E+06
7.758532E+10	6.058959E+03	1.000000E+06
8.162509E+10	6.104080E+03	1.000000E+06
8.587519E+10	6.149364E+03	1.000000E+06
9.034660E+10	6.194845E+03	1.000000E+06
9.505083E+10	6.240488E+03	1.000000E+06
1.000000E+11	6.286329E+03	1.000000E+06
